logFC.t,AveExpr.t,t.t,P.Value.t,adj.P.Val.t,B.t,#NAME?,gene,ID,logFC.s,AveExpr.s,t.s,P.Value.s,adj.P.Val.s,B.s,#NAME?,UniProtID
0.348754696,17.84057296,3.494013938,0.004474694,0.131351776,-1.938509142,0.881564051,FGFP2,sp|Q9BYJ0|FGFP2_HUMAN,0.147782482,17.9577684,1.275851436,0.227035883,0.759377171,-5.361827254,0.119542463,Q9BYJ0
2.431705928,15.92436642,3.475430619,0.004630036,0.131351776,-1.970858055,0.881564051,CRY1,sp|Q16526|CRY1_HUMAN,0.751389782,15.54470271,1.086135982,0.299537771,0.809428975,-5.568121725,0.091821253,Q16526
1.237640269,13.57968496,3.485411207,0.004545935,0.131351776,-1.953482638,0.881564051,NPNT,sp|Q6UXI9|NPNT_HUMAN,0.251287779,13.87274841,0.478542314,0.64118302,0.940382874,-6.032177833,0.026695289,Q6UXI9
-0.84800653,12.62673279,-3.496253021,0.004456339,0.131351776,-1.934612398,0.881564051,PSMD6,sp|Q15008|PSMD6_HUMAN,0.077979461,12.644697,0.31910361,0.755337378,0.967217052,-6.097208886,0.014476056,Q15008
-0.861158452,12.72557767,-3.470760265,0.004669934,0.131351776,-1.978990095,0.881564051,GLOD4,sp|Q9HC38|GLOD4_HUMAN,0.013442723,12.27419205,0.041788317,0.967380164,0.991579606,-6.148908063,0.003672414,Q9HC38
-0.572099856,16.67018753,-3.461002898,0.004754421,0.132604394,-1.995982294,0.877442084,F10A1,sp|P50502|F10A1_HUMAN,0.023645422,16.73698256,0.102663578,0.919988468,0.986613645,-6.144346853,0.005852882,P50502
-0.898603975,14.38120708,-3.429988828,0.005033441,0.133421302,-2.050014643,0.874774825,PIBF1,sp|Q8WXW3|PIBF1_HUMAN,-1.176539097,14.16737766,-4.658629831,0.000608668,0.117786892,-0.016813734,0.928903039,Q8WXW3
0.650849633,13.84637151,3.422284108,0.005105304,0.133421302,-2.063442569,0.874774825,3HIDH,sp|P31937|3HIDH_HUMAN,0.641890891,13.64535669,2.197832966,0.049128767,0.589635363,-4.073102454,0.229416478,P31937
0.911351386,17.20828951,3.42314937,0.005097182,0.133421302,-2.061934484,0.874774825,TTC3,sp|P53804|TTC3_HUMAN,0.574300723,17.43572509,1.981736272,0.071781092,0.609740801,-4.407561932,0.214854743,P53804
0.852488701,12.09154382,3.444209814,0.00490349,0.133421302,-2.025234987,0.874774825,KLK14,sp|Q9P0G3|KLK14_HUMAN,0.251692477,12.24907604,1.23516188,0.241273483,0.770396836,-5.408209767,0.11328551,Q9P0G3
0.482650413,18.20065604,3.436663122,0.004972021,0.133421302,-2.038384064,0.874774825,COR1B,sp|Q9BR76|COR1B_HUMAN,0.143976749,18.11661145,1.094629397,0.295951439,0.807673859,-5.559444836,0.092763973,Q9BR76
0.537964347,13.51351316,3.441504367,0.004927947,0.133421302,-2.029948641,0.874774825,ITIH5,sp|Q86UX2|ITIH5_HUMAN,0.160751897,13.60659617,0.816170317,0.43089193,0.872562731,-5.8141156,0.059203341,Q86UX2
-0.589035652,15.96694756,-3.430990724,0.005024172,0.133421302,-2.048268656,0.874774825,TXNL1,sp|O43396|TXNL1_HUMAN,0.042032905,16.00063318,0.259013962,0.80017671,0.973599473,-6.115101412,0.01161967,O43396
-0.644034254,14.42066884,-3.444451582,0.00490131,0.133421302,-2.02481377,0.874774825,PP6R1,sp|Q9UPN7|PP6R1_HUMAN,-0.006466293,14.24988401,-0.03598111,0.971910957,0.992753437,-6.149142418,0.003158601,Q9UPN7
-0.966966816,13.6450346,-3.408932483,0.005232316,0.134620608,-2.086716212,0.870888453,SHOX2,sp|O60902|SHOX2_HUMAN,-1.1843949,13.71140311,-5.484046464,0.000159487,0.050633833,1.208901996,1.295559192,O60902
0.749373855,15.31705776,3.409091888,0.005230781,0.134620608,-2.086438317,0.870888453,DP13B,sp|Q8NEU8|DP13B_HUMAN,0.351897041,15.29298458,1.253505112,0.234768924,0.766165792,-5.387439357,0.115677242,Q8NEU8
-0.852454053,21.01703803,-3.39072403,0.005410724,0.136395974,-2.118463905,0.865198449,ANK1,sp|P16157|ANK1_HUMAN,-0.382076126,21.01738927,-0.937267868,0.367780583,0.854052682,-5.71111756,0.068515339,P16157
0.630759124,14.06259059,3.389332881,0.005424606,0.136395974,-2.120889822,0.865198449,NDUA4,sp|O00483|NDUA4_HUMAN,0.230781326,13.64943168,0.914917064,0.378915066,0.859029443,-5.731053142,0.065991951,O00483
-0.410247408,17.10236429,-3.389859212,0.00541935,0.136395974,-2.119971989,0.865198449,PRS10,sp|P62333|PRS10_HUMAN,-0.073569328,17.05006343,-0.465390859,0.650292278,0.941197235,-6.0384934,0.026319357,P62333
-0.43735026,16.40045494,-3.371224163,0.005608645,0.137785852,-2.152472433,0.860795373,HUWE1,sp|Q7Z6Z7|HUWE1_HUMAN,-0.338261529,16.5094694,-2.82692629,0.01575389,0.483041314,-3.040241274,0.316015723,Q7Z6Z7
1.152907333,11.30854259,3.37070055,0.00561406,0.137785852,-2.153385755,0.860795373,CAH4,sp|P22748|CAH4_HUMAN,0.263359529,11.60205893,1.178969666,0.262095548,0.782271153,-5.470383467,0.106642685,P22748
0.542983677,13.73255457,3.373378482,0.005586423,0.137785852,-2.148714787,0.860795373,UB2L3,sp|P68036|UB2L3_HUMAN,0.185371982,13.6544443,0.864266461,0.405009827,0.867345431,-5.774691966,0.061807905,P68036
-0.697269893,16.09983574,-3.367628059,0.00564594,0.137785852,-2.15874512,0.860795373,PRS4,sp|P62191|PRS4_HUMAN,-0.175594373,16.06629867,-0.719930784,0.485862329,0.900345109,-5.886936731,0.04559099,P62191
-0.437724954,15.57540255,-3.359175181,0.005734599,0.138927977,-2.173490549,0.857210289,LIPE,sp|Q9Y5X9|LIPE_HUMAN,-0.398078982,15.4715511,-1.578929295,0.141295826,0.725371814,-4.983559424,0.139439324,Q9Y5X9
-1.025868471,13.8044927,-3.349090024,0.005842227,0.140509798,-2.191085208,0.852293391,SFI1,sp|A8K8P3|SFI1_HUMAN,-0.6613282,13.65216108,-2.788453132,0.01690107,0.483574585,-3.104949066,0.315536532,A8K8P3
0.423032245,27.42412901,3.312986651,0.006244595,0.149106543,-2.254085334,0.826503298,VWF,sp|P04275|VWF_HUMAN,0.171286628,27.32724589,1.394450291,0.189388702,0.752526853,-5.220421385,0.123477998,P04275
-0.901868601,14.3355416,-3.285253996,0.006572648,0.154419198,-2.302489545,0.811298708,KCNU1,sp|A8MYU2|KCNU1_HUMAN,-1.012299374,14.13593043,-5.994348761,7.31E-05,0.030328535,1.90984698,1.518148574,A8MYU2
0.543546468,19.9647109,3.28636935,0.006559124,0.154419198,-2.300542692,0.811298708,FBLN5,sp|Q9UBX5|FBLN5_HUMAN,0.326074874,19.95972275,2.170503526,0.05156611,0.589635363,-4.116174782,0.229416478,Q9UBX5
0.942742921,10.87814323,3.282458771,0.006606666,0.154419198,-2.307368655,0.811298708,S28A3,sp|Q9HAS3|S28A3_HUMAN,0.143185907,10.89695582,0.513559644,0.617228519,0.930949474,-6.01454063,0.031073889,Q9HAS3
1.416103572,19.6099627,3.277939844,0.006662039,0.154624537,-2.315256618,0.810721587,FA20C,sp|Q8IXL6|FA20C_HUMAN,1.166256785,19.76743472,1.897980756,0.082930035,0.632405319,-4.532974326,0.199004486,Q8IXL6
-1.314499533,10.25355421,-3.264382407,0.006830999,0.157445045,-2.338922282,0.802871002,DCTN6,sp|O00399|DCTN6_HUMAN,-0.111311694,10.74483068,-0.363052368,0.723114082,0.962413436,-6.081812201,0.016638322,O00399
-0.538580166,14.20930781,-3.251055879,0.007001304,0.15948161,-2.36218545,0.797289389,TRXR1,sp|Q16881|TRXR1_HUMAN,-0.227534384,14.30479789,-1.334801564,0.207622203,0.757046933,-5.292670375,0.120877196,Q16881
-0.595783279,13.3699846,-3.24996288,0.007015461,0.15948161,-2.364093432,0.797289389,PSMD9,sp|O00233|PSMD9_HUMAN,-0.014515006,13.17974173,-0.077829005,0.939294282,0.988040649,-6.14667145,0.005225188,O00233
-0.746039191,15.65417689,-3.237789869,0.007175098,0.162001021,-2.385343113,0.790482249,PKH4B,sp|Q96PX9|PKH4B_HUMAN,-0.452278213,15.53234699,-1.683120946,0.119123551,0.697332629,-4.841630383,0.156560013,Q96PX9
-0.399146126,19.98664607,-3.203516197,0.007644547,0.171434125,-2.445170119,0.765902724,APOA5,sp|Q6Q788|APOA5_HUMAN,-0.514827415,19.9948925,-2.763106535,0.017701746,0.493715081,-3.147513144,0.306523607,Q6Q788
-0.74728627,11.8927844,-3.181348781,0.007964559,0.177411895,-2.483860215,0.751017266,F1142,sp|Q9NRY5|F1142_HUMAN,-0.445442742,11.53124629,-1.599531688,0.136644841,0.718424432,-4.955934775,0.143618907,Q9NRY5
0.605328595,11.55599549,3.177460337,0.00802207,0.177501671,-2.490646377,0.750797553,EMC1,sp|Q8N766|EMC1_HUMAN,-0.140055406,11.69046192,-0.49856046,0.627434838,0.934255823,-6.022241043,0.029534187,Q8N766
-0.544608839,15.1036721,-3.166906401,0.008180283,0.179615925,-2.509064197,0.745655161,KIF11,sp|P52732|KIF11_HUMAN,0.04362834,15.06506048,0.175525369,0.863702291,0.983382563,-6.133846923,0.007277497,P52732
-0.431067453,17.92867777,-3.163904362,0.008225857,0.179615925,-2.514302798,0.745655161,TPP2,sp|P29144|TPP2_HUMAN,-0.020257576,17.91809495,-0.107417237,0.916298776,0.986613645,-6.143829082,0.005852882,P29144
2.328762277,13.4136696,3.157420264,0.008325168,0.180596302,-2.525617142,0.743291147,MAP4,sp|P27816|MAP4_HUMAN,3.093755313,13.64584022,4.141663717,0.001475731,0.188382768,-0.838108656,0.724958825,P27816
1.052512434,18.17032046,3.139209745,0.008610586,0.185574897,-2.557389333,0.731480772,SHIP1,sp|Q92835|SHIP1_HUMAN,0.766045517,17.96507794,1.961325029,0.074362609,0.612430521,-4.4383628,0.212943174,Q92835
-0.75779375,15.57025895,-3.125023657,0.008839733,0.18928435,-2.582135318,0.722885291,TTC24,sp|A2A3L6|TTC24_HUMAN,-0.617740222,15.64865552,-2.334281052,0.038514241,0.566969009,-3.855197801,0.246440679,A2A3L6
-0.535457655,16.93431351,-3.119435267,0.008931677,0.190027154,-2.591882341,0.721184336,PRS7,sp|P35998|PRS7_HUMAN,-0.223351485,16.95508315,-1.209075867,0.250770289,0.775681817,-5.437347824,0.110316389,P35998
0.911999287,9.580941479,3.115407387,0.008998542,0.190230323,-2.598907113,0.720720254,IL16,sp|Q14005|IL16_HUMAN,-1.254753468,9.504119426,-2.148999674,0.053563957,0.589635363,-4.14991953,0.229416478,Q14005
-0.750349247,13.19487288,-3.103420556,0.009200521,0.192104066,-2.619810081,0.716463442,DDX50,sp|Q9BQ39|DDX50_HUMAN,-0.38733459,13.25848324,-1.969926845,0.073264386,0.610966077,-4.425400712,0.213982903,Q9BQ39
-0.858404759,14.62718385,-3.097885925,0.00929531,0.192104066,-2.629460182,0.716463442,ANM5,sp|O14744|ANM5_HUMAN,-0.2082075,14.70649515,-0.724130776,0.483376273,0.899237641,-5.883930857,0.046125522,O14744
0.830095385,10.3542297,3.096529148,0.009318697,0.192104066,-2.631825702,0.716463442,JAGN1,sp|Q8N5M9|JAGN1_HUMAN,-0.126751268,10.3109945,-0.496434341,0.628888208,0.935514407,-6.02331492,0.02894952,Q8N5M9
0.40418077,17.19912674,3.09676069,0.009314702,0.192104066,-2.631422015,0.716463442,MFGM,sp|Q08431|MFGM_HUMAN,0.072346883,17.17705088,0.416822664,0.684439769,0.953955901,-6.060345281,0.020471701,Q08431
-0.855656246,13.49342217,-3.092983141,0.009380098,0.192176199,-2.638007857,0.7163004,TSN,sp|Q15631|TSN_HUMAN,0.063435442,13.45317549,0.318120993,0.756063657,0.967217052,-6.097530896,0.014476056,Q15631
0.708265235,12.24202475,3.089627441,0.009438577,0.192187965,-2.643857876,0.716273811,OSTC,sp|Q9NRP0|OSTC_HUMAN,0.449487406,12.18680313,1.662966699,0.12315589,0.700299307,-4.86950871,0.154716304,Q9NRP0
-0.400095904,16.20820505,-3.0854718,0.009511505,0.192491986,-2.651101956,0.715587346,MTF1,sp|Q14872|MTF1_HUMAN,-0.694871207,15.91565146,-2.968597925,0.012159049,0.453436906,-2.801137353,0.343483135,Q14872
-0.669707579,12.9284273,-3.082050301,0.009571974,0.192541704,-2.657065873,0.715475188,COBA1,sp|P12107|COBA1_HUMAN,-0.146811557,12.87456613,-0.902408509,0.385248172,0.860101831,-5.742029719,0.065450128,P12107
-0.743010309,11.61297721,-3.068869122,0.009808554,0.193100257,-2.680037971,0.714217149,KCMF1,sp|Q9P0J7|KCMF1_HUMAN,-0.873789814,11.50287566,-2.380409792,0.035452079,0.564461874,-3.780560046,0.248365387,Q9P0J7
1.059851105,14.23637677,3.072121562,0.009749639,0.193100257,-2.674370184,0.714217149,H2B2C,sp|Q6DN03|H2B2C_HUMAN / sp|Q6DRA6|H2B2D_HUMAN,0.485096427,14.69737901,1.333678051,0.207979066,0.757046933,-5.294009592,0.120877196,Q6DN03
0.45694292,15.06100841,3.06709817,0.009840784,0.193100257,-2.683123919,0.714217149,ANXA2,sp|P07355|ANXA2_HUMAN,0.171816691,15.13672512,1.012008387,0.33223773,0.831639201,-5.641507558,0.080065047,P07355
1.169048415,10.1191825,3.073810417,0.009719187,0.193100257,-2.671426998,0.714217149,ACINU,sp|Q9UKV3|ACINU_HUMAN,-0.214879295,10.54081533,-0.632594174,0.539304024,0.912613569,-5.94579703,0.039713079,Q9UKV3
-0.856074883,14.82789707,-3.064369951,0.009890643,0.193100257,-2.687877722,0.714217149,UBAC1,sp|Q9BSL1|UBAC1_HUMAN,-0.14799416,14.98748154,-0.579844599,0.573141739,0.916271873,-5.97791957,0.037975645,Q9BSL1
0.791989852,13.53739843,3.048668203,0.01018256,0.197636932,-2.715231945,0.704131896,NUP98,sp|P52948|NUP98_HUMAN,0.405482922,13.31739341,1.985676357,0.071292434,0.609740801,-4.401599218,0.214854743,P52948
0.425117,22.09323894,3.028087916,0.01057829,0.202944183,-2.751070182,0.692623393,HGFA,sp|Q04756|HGFA_HUMAN,0.253676596,22.08561951,2.508996334,0.028107752,0.561815904,-3.570310581,0.250405971,Q04756
-0.936578597,11.92647016,-3.030771319,0.010525831,0.202944183,-2.74639836,0.692623393,ARI2,sp|O95376|ARI2_HUMAN,-0.292567713,12.11241575,-0.98261737,0.345904681,0.842302007,-5.669415858,0.074532165,O95376
-0.873352743,10.95359804,-3.020111734,0.010735769,0.204781717,-2.764954871,0.68870882,DND1,sp|Q8IYX4|DND1_HUMAN,-0.193101475,10.80903803,-0.905099474,0.383879569,0.860069392,-5.73967931,0.065466507,Q8IYX4
-0.488398772,15.28032885,-3.01607886,0.010816284,0.205138561,-2.771974067,0.687952696,NSF,sp|P46459|NSF_HUMAN,-0.167901869,15.26021844,-1.534918722,0.151694408,0.728883053,-5.041812616,0.137342147,P46459
0.359977786,15.02923181,3.012511052,0.010888018,0.205325753,-2.778183185,0.687556577,STEA3,sp|Q658P3|STEA3_HUMAN,0.131586179,15.01973864,1.050828842,0.314798332,0.816736289,-5.603604298,0.087918147,Q658P3
-0.499284755,23.64722541,-3.00423925,0.011056166,0.206154014,-2.792576391,0.685808204,CO5,sp|P01031|CO5_HUMAN,-0.349936581,23.60505037,-2.652140908,0.021671972,0.531167335,-3.333120253,0.274768641,P01031
-0.643725868,13.2572507,-3.006380837,0.011012384,0.206154014,-2.788850279,0.685808204,GLRX3,sp|O76003|GLRX3_HUMAN,-0.272402244,12.90647096,-1.173412078,0.264229383,0.784977867,-5.476411429,0.105142588,O76003
-0.751449011,10.04115582,-3.044857319,0.011240021,0.208411339,-2.744452113,0.681078656,GPC3,sp|P51654|GPC3_HUMAN,0.183888386,10.19923066,0.412962535,0.687186742,0.953955901,-6.061982172,0.020471701,P51654
-1.045301316,12.42825582,-2.991922628,0.01131136,0.208568914,-2.814001405,0.680750421,NU160,sp|Q12769|NU160_HUMAN,-1.414616052,12.45059793,-4.443522381,0.000876243,0.138488078,-0.353952799,0.858587612,Q12769
-0.510203943,17.59868517,-2.979343014,0.011578082,0.208893095,-2.835875715,0.680075916,S10A8,sp|P05109|S10A8_HUMAN,-0.4655363,17.82982525,-3.832120761,0.002546435,0.236232638,-1.346333226,0.6266601,P05109
0.523890657,12.24805454,2.982464517,0.011511317,0.208893095,-2.830448624,0.680075916,TNR18,sp|Q9Y5U5|TNR18_HUMAN,0.318257649,11.98581253,1.059688935,0.310915249,0.813567298,-5.594789764,0.089606517,Q9Y5U5
-0.597799652,11.97711414,-2.982823809,0.011503657,0.208893095,-2.82982392,0.680075916,IKKB,sp|O14920|IKKB_HUMAN,0.164781106,11.75101272,0.477151189,0.642143715,0.940765474,-6.032853867,0.02651863,O14920
0.607333821,13.90962149,2.978031623,0.011606246,0.208893095,-2.838155558,0.680075916,ODPB,sp|P11177|ODPB_HUMAN,0.0370802,13.92416502,0.270691908,0.791398035,0.972723403,-6.111911247,0.012010635,P11177
-0.908679352,9.154251056,-3.025038786,0.011643634,0.208893095,-2.777554264,0.680075916,GOT1B,sp|Q9Y3E0|GOT1B_HUMAN,0.070857391,9.026700589,0.091969069,0.928296333,0.98677562,-6.1454262,0.005781589,Q9Y3E0
-0.409488775,15.87732752,-2.97224515,0.011731339,0.209335028,-2.848214155,0.679158095,HCD2,sp|Q99714|HCD2_HUMAN,-0.293399724,15.97005628,-2.157348387,0.052779767,0.589635363,-4.136833951,0.229416478,Q99714
-0.484126032,14.61304598,-2.968628577,0.011810206,0.209615366,-2.854499865,0.678576885,CSN2,sp|P61201|CSN2_HUMAN,0.075639858,14.54464246,0.37404906,0.715134764,0.960820447,-6.077656477,0.017357763,P61201
-0.602094523,14.01922989,-2.964360628,0.011903958,0.209804554,-2.861916716,0.67818509,IPO5,sp|O00410|IPO5_HUMAN,-0.112333555,14.0043173,-0.790941253,0.444895141,0.881285072,-5.833995968,0.054883586,O00410
-0.452485812,16.27668034,-2.962399268,0.011947292,0.209804554,-2.865324813,0.67818509,ADDA,sp|P35611|ADDA_HUMAN,0.063391542,16.41812569,0.339994497,0.739955423,0.965162288,-6.090132384,0.015399656,P35611
0.311235706,26.19813236,2.951209961,0.01219753,0.213071593,-2.884763187,0.671474447,APOE,sp|P02649|APOE_HUMAN,0.117362999,26.26476902,1.059191857,0.31113215,0.813567298,-5.595285883,0.089606517,P02649
0.395092578,14.08641072,2.947152762,0.012289552,0.213555093,-2.891809577,0.670490068,PKDCC,sp|Q504Y2|PKDCC_HUMAN,0.184545168,14.15957897,1.294361643,0.220787334,0.757046933,-5.340358391,0.120877196,Q504Y2
-0.439949288,16.474409,-2.938195156,0.012495179,0.213750428,-2.907363142,0.670093008,LAMA4,sp|Q16363|LAMA4_HUMAN,-0.415851017,16.48186242,-3.700478597,0.003220965,0.254939745,-1.565471204,0.593562453,Q16363
1.017404378,16.57314386,2.932709192,0.012622803,0.213750428,-2.91688616,0.670093008,NLRX1,sp|Q86UT6|NLRX1_HUMAN,0.637231499,16.9185053,2.537167671,0.026708631,0.541810085,-3.523865764,0.266152915,Q86UT6
0.699717231,10.13257722,2.937405225,0.012513477,0.213750428,-2.908734494,0.670093008,RS14,sp|P62263|RS14_HUMAN,-0.384944188,10.02696935,-1.35959515,0.19987442,0.754702162,-5.262911393,0.122224406,P62263
-0.441966482,17.5508413,-2.935215565,0.012564335,0.213750428,-2.912535622,0.670093008,2AAA,sp|P30153|2AAA_HUMAN,-0.147272981,17.52562117,-1.04617038,0.316854424,0.81854026,-5.608214547,0.086959955,P30153
-1.228093503,12.66762187,-2.941179717,0.012426289,0.213750428,-2.902181459,0.670093008,MEP50,sp|Q9BQA1|MEP50_HUMAN,-0.288329339,12.8227752,-0.700266863,0.497605631,0.903151206,-5.900797748,0.044239534,Q9BQA1
-0.375875719,24.1972052,-2.918066293,0.012969848,0.21818035,-2.942294768,0.661184366,FHR4,sp|Q92496|FHR4_HUMAN,-0.272229571,24.09009652,-2.580185852,0.024702451,0.54081384,-3.452710375,0.266952203,Q92496
0.357318367,15.81782538,2.91615054,0.01301595,0.21818035,-2.945617931,0.661184366,ICAM1,sp|P05362|ICAM1_HUMAN,0.308836651,15.98703632,2.035658459,0.065356042,0.609740801,-4.325493142,0.214854743,P05362
0.492231074,13.64990589,2.913433383,0.013081618,0.21818035,-2.95033081,0.661184366,MELT,sp|Q14D04|MELT_HUMAN,0.311661548,13.65404757,1.574583577,0.142294299,0.72628333,-4.989357786,0.138893924,Q14D04
0.404552267,15.94607437,2.887451405,0.013726437,0.227790216,-2.99536927,0.642464933,ABCA1,sp|O95477|ABCA1_HUMAN,0.36496608,15.43555706,1.993821098,0.070292076,0.609740801,-4.389256109,0.214854743,O95477
0.657725822,24.82621459,2.872346048,0.014115752,0.228760386,-3.021530088,0.640619179,FIBA,sp|P02671|FIBA_HUMAN,0.474520827,24.70465,3.227963602,0.007571307,0.397469758,-2.361764549,0.400695909,P02671
0.452952714,17.97581529,2.866575073,0.01426737,0.228760386,-3.03151998,0.640619179,ITA5,sp|P08648|ITA5_HUMAN,0.267964712,17.87314966,2.128798041,0.055507265,0.590713242,-4.181499801,0.228623293,P08648
-0.452273169,13.61309265,-2.874546951,0.014058352,0.228760386,-3.01771949,0.640619179,PITH1,sp|Q9GZP4|PITH1_HUMAN,0.321352166,13.5645091,2.022646366,0.066855512,0.609740801,-4.345388033,0.214854743,Q9GZP4
-1.043771732,9.476461018,-2.874745048,0.014053197,0.228760386,-3.01737649,0.640619179,RWDD1,sp|Q9H446|RWDD1_HUMAN,-0.29736588,9.80841759,-0.932353304,0.370208875,0.856850249,-5.715536317,0.067095073,Q9H446
-0.813673265,15.43941198,-2.87140409,0.01414039,0.228760386,-3.023160856,0.640619179,PSMD5,sp|Q16401|PSMD5_HUMAN,-0.232430108,15.34069946,-0.920913935,0.375904728,0.858429459,-5.725744721,0.066295387,Q16401
1.246606628,18.17723933,2.868618362,0.014213503,0.228760386,-3.027983238,0.640619179,H2A2B,sp|Q8IUE6|H2A2B_HUMAN,0.228914444,19.03961733,0.729369253,0.480286515,0.899237641,-5.880159485,0.046125522,Q8IUE6
0.644073206,21.21021038,2.870165506,0.014172851,0.228760386,-3.025305051,0.640619179,DEF3,sp|P59666|DEF3_HUMAN,-0.095245285,21.71687286,-0.504160858,0.623614376,0.932637419,-6.019391355,0.030287164,P59666
0.5306556,15.94874024,2.853075034,0.014628396,0.230731081,-3.054878582,0.636893899,PLCH1,sp|Q4KWH8|PLCH1_HUMAN,0.387697542,15.96463806,3.493062755,0.004678514,0.315655191,-1.913559987,0.500787064,Q4KWH8
0.690971602,18.11601637,2.84893101,0.014741026,0.230731081,-3.06204574,0.636893899,apoE_E4,apoE_E4,0.652710011,17.15696149,3.125898568,0.009121038,0.416618248,-2.534746844,0.380261712,NA
-0.588840151,12.06891979,-2.846504063,0.014807388,0.230731081,-3.066242497,0.636893899,RL24,sp|P83731|RL24_HUMAN,0.155021873,12.29187771,1.425818122,0.180348647,0.744074283,-5.181543296,0.128383705,P83731
-0.438239557,16.00669903,-2.849150363,0.014735043,0.230731081,-3.061666401,0.636893899,PURA,sp|Q00577|PURA_HUMAN,-0.173162747,15.92933229,-0.868534416,0.402764917,0.867111175,-5.771098121,0.061925217,Q00577
1.271811776,18.55008093,2.850815768,0.014689694,0.230731081,-3.058786203,0.636893899,H2AZ,sp|P0C0S5|H2AZ_HUMAN / sp|Q71UI9|H2AV_HUMAN,0.229148919,19.45063055,0.710038432,0.491748709,0.902218885,-5.893953593,0.044688086,P0C0S5
-0.775609975,11.89994996,-2.854958799,0.01457748,0.230731081,-3.051620096,0.636893899,HYDIN,sp|Q4G0P3|HYDIN_HUMAN,0.018832785,10.88611733,0.056325797,0.9560436,0.989471316,-6.148167979,0.004596791,Q4G0P3
-0.650184984,11.47154998,-2.824244093,0.015430047,0.231729985,-3.104710818,0.635017766,DOCK8,sp|Q8NF50|DOCK8_HUMAN,-0.569236611,11.76481976,-3.031806102,0.010832029,0.431567305,-2.694163454,0.364951465,Q8NF50
-0.956051586,20.53267565,-2.82429642,0.015428553,0.231729985,-3.104620442,0.635017766,SAA1,sp|P0DJI8|SAA1_HUMAN,-0.416880866,20.25078065,-1.581894202,0.140618114,0.724922901,-4.979597695,0.13970818,P0DJI8
0.315864498,13.33579713,2.825947175,0.015381505,0.231729985,-3.101769241,0.635017766,LKHA4,sp|P09960|LKHA4_HUMAN,0.163734719,13.47356274,0.905088279,0.383885256,0.860069392,-5.739689101,0.065466507,P09960
0.62733705,21.25705827,2.831397834,0.015227161,0.231729985,-3.092353029,0.635017766,DEF1,sp|P59665|DEF1_HUMAN,-0.095292101,21.74653502,-0.513779099,0.617079802,0.930949474,-6.014426348,0.031073889,P59665
0.404332564,15.26517415,2.830457643,0.015253674,0.231729985,-3.093977436,0.635017766,IDHC,sp|O75874|IDHC_HUMAN,0.044713726,15.12302986,0.465048697,0.650530076,0.941197235,-6.038655455,0.026319357,O75874
-0.796616611,23.81762018,-2.834770522,0.015132429,0.231729985,-3.086525233,0.635017766,HBA,sp|P69905|HBA_HUMAN,-0.083191769,24.11953382,-0.287814084,0.778581165,0.972583005,-6.106983008,0.012073324,P69905
